latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.25069,17.42929,315.06,1.24,1.1,2022-05-24,1223,A,65,6.1NRT,300.53,11,D
-12.35575,16.63412,322.31,1.39,1.17,2022-05-24,1223,A,67,6.1NRT,302.88,19.98,D
-11.44222,22.99137,314.68,1.21,1.09,2022-05-24,1223,A,65,6.1NRT,300.85,10.4,D
-12.07156,18.67949,310.34,1.07,1.03,2022-05-24,1223,A,52,6.1NRT,299.73,6.27,D
-12.32258,16.80713,318.09,1.35,1.15,2022-05-24,1223,A,65,6.1NRT,304.8,10.67,D
-12.32421,16.79465,317.1,1.35,1.15,2022-05-24,1223,A,64,6.1NRT,306.28,10.09,D
-12.09335,18.4511,315.44,1.1,1.04,2022-05-24,1223,A,60,6.1NRT,303.52,10.12,D
-12.53395,15.05321,312.24,1.81,1.32,2022-05-24,1223,A,28,6.1NRT,298.91,15.78,D
-12.5653,14.79757,315.13,1.9,1.35,2022-05-24,1223,A,62,6.1NRT,296.82,22.09,D
-11.49682,22.50894,312.91,1.14,1.07,2022-05-24,1223,A,60,6.1NRT,301.31,8.39,D
-10.98256,25.63821,314.74,1.86,1.33,2022-05-24,1223,A,67,6.1NRT,300.5,20.19,D
-11.70377,21.07213,322.87,1.02,1.01,2022-05-24,1223,A,76,6.1NRT,302.72,15.51,D
-12.30593,16.69134,316.18,1.37,1.16,2022-05-24,1223,A,43,6.1NRT,303.33,9.55,D
-12.34852,16.35652,311.93,1.45,1.19,2022-05-24,1223,A,48,6.1NRT,299.88,7.02,D
-11.46933,22.59389,314.28,1.16,1.07,2022-05-24,1223,A,57,6.1NRT,300.89,9.31,D
-12.3082,16.69765,316.8,1.37,1.16,2022-05-24,1223,A,31,6.1NRT,305.23,10.09,D
-12.56023,14.79027,319.8,1.9,1.35,2022-05-24,1223,A,71,6.1NRT,297.28,31.73,D
-11.31094,23.57273,309.81,1.32,1.14,2022-05-24,1223,A,49,6.1NRT,297.38,7.69,D
-11.46276,22.50746,314.31,1.14,1.07,2022-05-24,1223,A,58,6.1NRT,301.43,9.16,D
-12.33873,16.30845,316.51,1.46,1.19,2022-05-24,1223,A,65,6.1NRT,300.83,13.44,D
-12.34047,16.29521,316.37,1.46,1.19,2022-05-24,1223,A,65,6.1NRT,300.49,13.43,D
-12.21764,17.13909,314.04,1.28,1.12,2022-05-24,1223,A,62,6.1NRT,302.63,8.36,D
-10.84151,26.30399,310.02,2.11,1.41,2022-05-24,1223,A,54,6.1NRT,298.21,16.03,D
-11.17617,24.16431,321.65,1.45,1.19,2022-05-24,1223,A,76,6.1NRT,304.72,19.67,D
-11.661,20.98347,323.9,1.01,1.01,2022-05-24,1223,A,77,6.1NRT,304.39,15.46,D
-12.05692,18.18162,314.77,1.12,1.06,2022-05-24,1223,A,55,6.1NRT,303.7,8.23,D
-12.30328,16.33016,318.31,1.45,1.19,2022-05-24,1223,A,70,6.1NRT,303.49,15.36,D
-11.16555,24.16262,320.48,1.45,1.19,2022-05-24,1223,A,75,6.1NRT,303.17,17.83,D
-11.16763,24.14956,313.92,1.44,1.19,2022-05-24,1223,A,32,6.1NRT,303.29,8.38,D
-12.29263,16.32857,314.55,1.45,1.19,2022-05-24,1223,A,53,6.1NRT,300.89,9.96,D
-10.54734,27.79422,310.64,2.79,1.6,2022-05-24,1223,A,58,6.1NRT,292.95,28.02,D
-10.55172,27.76909,307.84,2.78,1.59,2022-05-24,1223,A,42,6.1NRT,294.21,19.63,D
-11.74396,20.22219,320.3,1,1,2022-05-24,1223,A,73,6.1NRT,300.98,12.61,D
-10.55972,27.79123,310.74,2.79,1.6,2022-05-24,1223,A,45,6.1NRT,294.39,26.29,D
-10.5455,27.78873,311.09,2.79,1.6,2022-05-24,1223,A,54,6.1NRT,293.08,27.83,D
-11.69308,20.38512,321.01,1,1,2022-05-24,1223,A,74,6.1NRT,304.8,11.14,D
-11.18655,23.71982,324.25,1.35,1.15,2022-05-24,1223,A,79,6.1NRT,300.4,27.78,D
-11.16866,23.76717,314.15,1.36,1.16,2022-05-24,1223,A,64,6.1NRT,300.08,11.55,D
-11.15834,23.76548,317.51,1.36,1.16,2022-05-24,1223,A,70,6.1NRT,300.35,16.2,D
-11.7249,19.97221,328.73,1,1,2022-05-24,1223,A,82,6.1NRT,311.19,13.19,D
-11.14026,23.81319,324.21,1.37,1.16,2022-05-24,1223,A,78,6.1NRT,299.7,27.71,D
-11.14221,23.80081,319.72,1.37,1.16,2022-05-24,1223,A,73,6.1NRT,300.21,19.93,D
-11.6575,20.31479,315.29,1,1,2022-05-24,1223,A,64,6.1NRT,302.85,7.63,D
-10.65963,26.61206,312.09,2.24,1.45,2022-05-24,1223,A,61,6.1NRT,300.36,17.39,D
-12.35612,15.01515,312.52,1.81,1.32,2022-05-24,1223,A,53,6.1NRT,297.58,14.94,D
-12.35825,14.99795,312.48,1.82,1.32,2022-05-24,1223,A,51,6.1NRT,297.39,14.94,D
-10.95374,24.77154,310.72,1.61,1.25,2022-05-24,1223,A,54,6.1NRT,300.53,9.79,D
-10.9561,24.7571,310.64,1.6,1.25,2022-05-24,1223,A,54,6.1NRT,300.14,9.82,D
-10.97027,24.67029,308.54,1.58,1.24,2022-05-24,1223,A,30,6.1NRT,298.22,7.26,D
-11.27007,22.78435,322.84,1.19,1.08,2022-05-24,1223,A,77,6.1NRT,301.58,18.75,D
-11.28163,22.70962,320.95,1.18,1.08,2022-05-24,1223,A,75,6.1NRT,300.88,16.89,D
-11.32358,22.43724,313.91,1.14,1.06,2022-05-24,1223,A,63,6.1NRT,302.36,6.08,D
-12.10153,16.9375,313.98,1.32,1.14,2022-05-24,1223,A,61,6.1NRT,303.04,7.97,D
-11.11846,23.68366,331.45,1.35,1.15,2022-05-24,1223,A,81,6.1NRT,300.61,37.38,D
-11.21596,23.06725,309.11,1.23,1.1,2022-05-24,1223,A,32,6.1NRT,298.81,5.07,D
-11.57661,20.68376,320.85,1.01,1,2022-05-24,1223,A,62,6.1NRT,304.87,11.13,D
-10.95336,24.7648,314.63,1.61,1.25,2022-05-24,1223,A,65,6.1NRT,300.79,14.9,D
-11.11944,23.68953,317.35,1.35,1.15,2022-05-24,1223,A,54,6.1NRT,299.66,15.11,D
-11.1213,23.67738,324.23,1.35,1.15,2022-05-24,1223,A,78,6.1NRT,300.81,25.26,D
-10.83923,25.33937,343.02,1.78,1.31,2022-05-24,1223,A,92,6.1NRT,303.88,96.5,D
-10.84181,25.32326,328.53,1.78,1.31,2022-05-24,1223,A,82,6.1NRT,306.38,45.75,D
-11.28939,22.43572,319.79,1.14,1.06,2022-05-24,1223,A,73,6.1NRT,303.15,13.32,D
-11.38781,21.77668,321.78,1.07,1.03,2022-05-24,1223,A,75,6.1NRT,301.75,15.05,D
-11.41769,21.57481,318.4,1.05,1.02,2022-05-24,1223,A,69,6.1NRT,303.63,10.91,D
-10.82758,25.33732,322.43,1.78,1.31,2022-05-24,1223,A,77,6.1NRT,300.91,32.18,D
-10.83015,25.32133,338.91,1.78,1.31,2022-05-24,1223,A,90,6.1NRT,302.84,81.59,D
-10.84784,25.21118,314.3,1.74,1.29,2022-05-24,1223,A,65,6.1NRT,300.85,14.88,D
-11.26103,22.55899,315.42,1.16,1.07,2022-05-24,1223,A,62,6.1NRT,300.7,8.78,D
-11.2642,22.53806,319.99,1.15,1.07,2022-05-24,1223,A,73,6.1NRT,302.91,13.37,D
-11.475,21.12217,317.69,1.02,1.01,2022-05-24,1223,A,67,6.1NRT,305.74,7.19,D
-10.76192,25.66809,319.36,1.89,1.34,2022-05-24,1223,A,73,6.1NRT,301.74,25.99,D
-11.22257,22.68257,312.67,1.17,1.08,2022-05-24,1223,A,59,6.1NRT,300.7,7.84,D
-11.316,22.06666,323.49,1.1,1.04,2022-05-24,1223,A,77,6.1NRT,301.24,17.29,D
-11.38026,21.63746,344.88,1.06,1.03,2022-05-24,1223,A,93,6.1NRT,301.7,50.52,D
-11.40153,21.49445,332.18,1.05,1.02,2022-05-24,1223,A,84,6.1NRT,304.87,26.3,D
-11.63659,19.87811,313.89,1,1,2022-05-24,1223,A,62,6.1NRT,302.68,5.28,D
-11.92664,17.78883,312.93,1.17,1.08,2022-05-24,1223,A,60,6.1NRT,301.6,6.96,D
-11.2259,22.59638,311.64,1.16,1.07,2022-05-24,1223,A,55,6.1NRT,301.36,5.42,D
-11.35815,21.72258,333.89,1.06,1.03,2022-05-24,1223,A,86,6.1NRT,302.86,32.02,D
-11.4328,21.22033,318.78,1.03,1.01,2022-05-24,1223,A,69,6.1NRT,303.65,10.32,D
-10.53566,26.79418,310.38,2.33,1.48,2022-05-24,1223,A,54,6.1NRT,299.77,15.06,D
-10.52257,26.79159,309.5,2.33,1.48,2022-05-24,1223,A,47,6.1NRT,298.35,13.36,D
-10.96049,24.15628,313.62,1.46,1.19,2022-05-24,1223,A,62,6.1NRT,301.36,10.54,D
-11.24339,22.35468,314.89,1.13,1.06,2022-05-24,1223,A,64,6.1NRT,301.86,8.07,D
-12.00408,16.97826,314.56,1.31,1.13,2022-05-24,1223,A,63,6.1NRT,303.57,8.48,D
-11.14196,22.9465,314.51,1.22,1.1,2022-05-24,1223,A,61,6.1NRT,300.32,9.7,D
-10.95753,24.1501,314.14,1.46,1.19,2022-05-24,1223,A,40,6.1NRT,301.32,10.07,D
-11.14009,22.95189,315.61,1.22,1.1,2022-05-24,1223,A,66,6.1NRT,300.09,10.82,D
-11.54059,20.22932,314.15,1,1,2022-05-24,1223,A,61,6.1NRT,303.24,7.55,D
-11.99651,16.97163,314.2,1.31,1.13,2022-05-24,1223,A,58,6.1NRT,302.7,7.28,D
-10.52717,26.78725,317.31,2.33,1.48,2022-05-24,1223,A,71,6.1NRT,299.23,34.93,D
-11.14024,22.88452,312.9,1.21,1.09,2022-05-24,1223,A,60,6.1NRT,301.14,8.41,D
-11.20273,22.46926,314.32,1.15,1.07,2022-05-24,1223,A,62,6.1NRT,303.4,7.44,D
-11.40582,21.09642,321.18,1.02,1.01,2022-05-24,1223,A,73,6.1NRT,304.41,11.57,D
-11.40717,21.08715,316.89,1.02,1.01,2022-05-24,1223,A,55,6.1NRT,305.3,7.08,D
-10.93624,24.14666,313.92,1.46,1.19,2022-05-24,1223,A,60,6.1NRT,302.56,10.92,D
-12.02033,16.63987,314.65,1.37,1.16,2022-05-24,1223,A,62,6.1NRT,302.04,8.75,D
-12.26289,14.78561,311.74,1.88,1.34,2022-05-24,1223,A,50,6.1NRT,294.06,18.77,D
-11.07653,23.1706,314.15,1.25,1.11,2022-05-24,1223,A,63,6.1NRT,301.17,9.71,D
-11.10733,22.96918,316.18,1.22,1.1,2022-05-24,1223,A,67,6.1NRT,299.59,12.14,D
-11.14862,22.69782,312.38,1.18,1.08,2022-05-24,1223,A,57,6.1NRT,300.27,7.29,D
-11.3438,21.39271,319.06,1.04,1.02,2022-05-24,1223,A,70,6.1NRT,304.57,10.76,D
-12.02332,16.53767,310.43,1.39,1.17,2022-05-24,1223,A,41,6.1NRT,299.63,6.06,D
-10.86152,24.48139,318.87,1.54,1.22,2022-05-24,1223,A,72,6.1NRT,302.59,19.59,D
-11.11095,22.87984,316.37,1.21,1.09,2022-05-24,1223,A,66,6.1NRT,301.28,11.42,D
-11.11429,22.85801,313.19,1.2,1.09,2022-05-24,1223,A,37,6.1NRT,301.22,7.53,D
-11.13081,22.74981,316.9,1.19,1.08,2022-05-24,1223,A,68,6.1NRT,302.07,11.69,D
-11.2653,21.732,319,1.07,1.03,2022-05-24,1223,A,70,6.1NRT,303.34,11.29,D
-11.26674,21.72234,319.4,1.07,1.03,2022-05-24,1223,A,71,6.1NRT,303.3,11.45,D
-12.18755,14.99904,321.07,1.81,1.32,2022-05-24,1223,A,73,6.1NRT,299.72,30.45,D
-12.18937,14.98443,320.4,1.81,1.32,2022-05-24,1223,A,72,6.1NRT,298.79,28.65,D
-10.69833,25.27744,321.45,1.77,1.3,2022-05-24,1223,A,76,6.1NRT,302.39,27.71,D
-10.83104,24.46187,326.62,1.54,1.22,2022-05-24,1223,A,81,6.1NRT,302.25,33.85,D
-10.88514,24.12477,319.45,1.45,1.19,2022-05-24,1223,A,73,6.1NRT,302.88,19.41,D
-11.08337,22.8642,331.1,1.21,1.09,2022-05-24,1223,A,84,6.1NRT,300.43,33.04,D
-11.08506,22.85326,312.25,1.2,1.09,2022-05-24,1223,A,24,6.1NRT,299.55,7.36,D
-11.25608,21.73057,334.71,1.07,1.03,2022-05-24,1223,A,86,6.1NRT,303.57,30.78,D
-11.25753,21.72091,332.23,1.07,1.03,2022-05-24,1223,A,84,6.1NRT,303.72,26.51,D
-10.99246,23.3815,311.05,1.29,1.13,2022-05-24,1223,A,53,6.1NRT,300.05,7.4,D
-11.10034,22.69011,316.04,1.18,1.08,2022-05-24,1223,A,67,6.1NRT,302.49,10.06,D
-11.45747,20.23536,321.23,1,1,2022-05-24,1223,A,73,6.1NRT,308.11,9.92,D
-11.24368,21.63334,326.94,1.06,1.03,2022-05-24,1223,A,70,6.1NRT,303.57,17.84,D
-11.14376,22.24317,312.88,1.12,1.06,2022-05-24,1223,A,49,6.1NRT,300.69,6.51,D
-11.14528,22.23296,312.18,1.12,1.05,2022-05-24,1223,A,43,6.1NRT,300.75,5.61,D
-11.23873,21.60315,318.85,1.06,1.03,2022-05-24,1223,A,39,6.1NRT,307.7,9.12,D
-11.78441,17.70202,313.27,1.18,1.08,2022-05-24,1223,A,60,6.1NRT,302.43,7.42,D
-10.66791,25.18552,312.1,1.75,1.3,2022-05-24,1223,A,60,6.1NRT,301.71,11.45,D
-11.17862,21.88123,310.64,1.08,1.04,2022-05-24,1223,A,31,6.1NRT,299.56,4.32,D
-11.18008,21.87143,312.74,1.08,1.04,2022-05-24,1223,A,49,6.1NRT,300.98,6.3,D
-11.8989,16.78,315.48,1.34,1.15,2022-05-24,1223,A,64,6.1NRT,302.9,9.34,D
-11.1969,21.69501,316.23,1.07,1.03,2022-05-24,1223,A,45,6.1NRT,304.55,7.09,D
-11.77821,17.60219,312.62,1.19,1.09,2022-05-24,1223,A,55,6.1NRT,302.27,6.77,D
-11.14379,21.98672,330.09,1.09,1.04,2022-05-24,1223,A,83,6.1NRT,302.25,25.15,D
-11.18769,21.69357,319.55,1.07,1.03,2022-05-24,1223,A,64,6.1NRT,303.48,9.91,D
-10.76999,24.33235,310.37,1.51,1.21,2022-05-24,1223,A,53,6.1NRT,300.01,9.07,D
-10.96935,23.06568,310.88,1.24,1.11,2022-05-24,1223,A,30,6.1NRT,300.58,6.4,D
-10.97108,23.05451,339.55,1.24,1.11,2022-05-24,1223,A,90,6.1NRT,300.91,51.56,D
-10.97281,23.04331,316.18,1.24,1.11,2022-05-24,1223,A,67,6.1NRT,300.25,12.39,D
-11.10428,22.18507,320.85,1.12,1.05,2022-05-24,1223,A,73,6.1NRT,304.35,13.39,D
-10.63687,25.08487,317.37,1.72,1.29,2022-05-24,1223,A,57,6.1NRT,301.89,17.47,D
-10.95421,23.09781,317.39,1.25,1.11,2022-05-24,1223,A,70,6.1NRT,299.71,14.4,D
-10.95772,23.07527,327.26,1.24,1.11,2022-05-24,1223,A,81,6.1NRT,300.8,27.11,D
-11.27685,20.96595,315.22,1.02,1.01,2022-05-24,1223,A,36,6.1NRT,301.99,6.35,D
-11.01069,22.66921,312.45,1.18,1.08,2022-05-24,1223,A,58,6.1NRT,302.12,6.58,D
-11.04313,22.45867,310.09,1.15,1.07,2022-05-24,1223,A,43,6.1NRT,299.38,5.92,D
-11.26784,20.96457,321.31,1.02,1.01,2022-05-24,1223,A,73,6.1NRT,302.89,12.06,D
-10.70141,24.5489,313.05,1.57,1.23,2022-05-24,1223,A,56,6.1NRT,301.14,10.84,D
-11.83726,16.77167,315.78,1.34,1.15,2022-05-24,1223,A,61,6.1NRT,302.98,9.46,D
-11.83883,16.75953,319.25,1.34,1.15,2022-05-24,1223,A,71,6.1NRT,302.68,14.89,D
-11.44153,19.6354,324.09,1.01,1,2022-05-24,1223,A,78,6.1NRT,302.04,16.48,D
-10.88338,23.36348,318.77,1.3,1.13,2022-05-24,1223,A,72,6.1NRT,303.38,15.53,D
-11.72604,17.53399,316.96,1.2,1.09,2022-05-24,1223,A,68,6.1NRT,303.02,11.58,D
-11.79823,17.00447,322.12,1.29,1.13,2022-05-24,1223,A,68,6.1NRT,305.73,16.04,D
-11.83062,16.76524,334.03,1.34,1.15,2022-05-24,1223,A,86,6.1NRT,304.01,40.14,D
-11.83227,16.75301,319.4,1.34,1.15,2022-05-24,1223,A,68,6.1NRT,302.14,14.16,D
-10.87329,23.36184,314.9,1.3,1.13,2022-05-24,1223,A,62,6.1NRT,301.2,10.83,D
-11.24938,20.8432,320.74,1.01,1.01,2022-05-24,1223,A,54,6.1NRT,305.86,9.9,D
-12.06097,14.93521,315.01,1.82,1.32,2022-05-24,1223,A,43,6.1NRT,301.3,12.07,D
-10.2698,27.06819,312.44,2.48,1.52,2022-05-24,1223,A,62,6.1NRT,300.6,17.77,D
-11.18207,21.24019,341.08,1.03,1.02,2022-05-24,1223,A,90,6.1NRT,302.88,39.9,D
-11.24038,20.84183,324.85,1.01,1.01,2022-05-24,1223,A,78,6.1NRT,304.84,14.07,D
-11.37951,19.87761,311.4,1,1,2022-05-24,1223,A,56,6.1NRT,301.26,5.1,D
-10.67063,24.52379,335.38,1.56,1.23,2022-05-24,1223,A,87,6.1NRT,305.28,57.83,D
-10.67286,24.50974,314.25,1.56,1.23,2022-05-24,1223,A,65,6.1NRT,303.72,12.09,D
-11.05719,22.01813,318.59,1.1,1.05,2022-05-24,1223,A,63,6.1NRT,304.39,11.2,D
-12.02485,15.03026,315.78,1.79,1.31,2022-05-24,1223,A,41,6.1NRT,300.09,14.8,D
-11.56978,18.38934,315.11,1.09,1.04,2022-05-24,1223,A,66,6.1NRT,302.27,9.38,D
-11.7594,16.98713,317.06,1.29,1.13,2022-05-24,1223,A,67,6.1NRT,302.13,11.26,D
-12.01929,14.97971,321.04,1.8,1.32,2022-05-24,1223,A,51,6.1NRT,302.53,21.31,D
-11.77451,16.79445,316.42,1.33,1.14,2022-05-24,1223,A,66,6.1NRT,304.15,10.29,D
-11.8196,16.36737,313.62,1.42,1.18,2022-05-24,1223,A,58,6.1NRT,302.96,9.21,D
-11.43974,19.12572,323.73,1.03,1.01,2022-05-24,1223,A,78,6.1NRT,301.67,17.32,D
-10.51045,25.15489,332.18,1.75,1.3,2022-05-24,1223,A,85,6.1NRT,302.45,51.7,D
-11.12063,21.27863,332.57,1.04,1.02,2022-05-24,1223,A,85,6.1NRT,303.55,24.92,D
-11.12203,21.26924,316.54,1.04,1.02,2022-05-24,1223,A,57,6.1NRT,303.43,7,D
-11.11138,21.28023,330.5,1.04,1.02,2022-05-24,1223,A,83,6.1NRT,302.79,22.88,D
-10.50105,25.22757,320.7,1.77,1.3,2022-05-24,1223,A,54,6.1NRT,303.59,22.2,D
-10.71341,23.86694,310.59,1.4,1.17,2022-05-24,1223,A,54,6.1NRT,300.16,6.86,D
-11.10091,21.28823,344.32,1.04,1.02,2022-05-24,1223,A,92,6.1NRT,303.36,46.11,D
-11.10229,21.27882,332.09,1.04,1.02,2022-05-24,1223,A,85,6.1NRT,299.85,25.27,D
-11.66661,17.29366,316.63,1.24,1.11,2022-05-24,1223,A,67,6.1NRT,302.38,11.18,D
-11.68963,17.12467,316.63,1.27,1.12,2022-05-24,1223,A,67,6.1NRT,304.32,11.77,D
-11.69909,17.05521,315.94,1.28,1.12,2022-05-24,1223,A,66,6.1NRT,302.4,8.59,D
-11.74589,16.7098,314.75,1.35,1.15,2022-05-24,1223,A,45,6.1NRT,301.69,7.67,D
-11.97478,14.98373,317.86,1.8,1.31,2022-05-24,1223,A,55,6.1NRT,305.53,18.68,D
-11.97686,14.96767,318.51,1.8,1.32,2022-05-24,1223,A,50,6.1NRT,304.24,20.72,D
-10.49952,25.1621,318.16,1.75,1.3,2022-05-24,1223,A,65,6.1NRT,301.3,18.21,D
-10.50202,25.14633,321.4,1.75,1.3,2022-05-24,1223,A,76,6.1NRT,302.22,25.96,D
-11.09043,21.29622,340.38,1.04,1.02,2022-05-24,1223,A,90,6.1NRT,305.32,39.4,D
-11.09181,21.28682,327.74,1.04,1.02,2022-05-24,1223,A,80,6.1NRT,299.71,20.46,D
-11.10008,21.23056,317.89,1.03,1.02,2022-05-24,1223,A,59,6.1NRT,299.69,9.5,D
-11.10145,21.22121,313.77,1.03,1.02,2022-05-24,1223,A,37,6.1NRT,299.84,6.57,D
-11.72422,16.79302,313.96,1.33,1.14,2022-05-24,1223,A,60,6.1NRT,302.75,7.67,D
-11.73395,16.7206,316.22,1.34,1.15,2022-05-24,1223,A,57,6.1NRT,302.6,9.6,D
-11.72153,16.65641,312.33,1.36,1.15,2022-05-24,1223,A,54,6.1NRT,301.69,6.67,D
-11.04778,21.39572,318.3,1.04,1.02,2022-05-24,1223,A,51,6.1NRT,305.39,8.78,D
-11.05757,21.32961,319.09,1.04,1.02,2022-05-24,1223,A,71,6.1NRT,303.84,10.1,D
-11.94228,14.86194,314.95,1.83,1.33,2022-05-24,1223,A,62,6.1NRT,299.95,18.92,D
-11.74564,16.31068,313.37,1.43,1.18,2022-05-24,1223,A,58,6.1NRT,302.15,8.59,D
-11.94515,14.74213,316.26,1.87,1.34,2022-05-24,1223,A,65,6.1NRT,297.65,24.28,D
-10.13806,26.96894,316.28,2.45,1.51,2022-05-24,1223,A,69,6.1NRT,302.47,27.95,D
-10.27636,26.15035,319.69,2.1,1.41,2022-05-24,1223,A,74,6.1NRT,298.51,40.21,D
-11.11777,20.7322,331.6,1.01,1,2022-05-24,1223,A,84,6.1NRT,304.39,24.32,D
-11.11911,20.72305,316.24,1.01,1,2022-05-24,1223,A,64,6.1NRT,301.31,7.47,D
-10.72035,23.28314,314.73,1.29,1.13,2022-05-24,1223,A,65,6.1NRT,300.7,10.41,D
-11.10879,20.73083,314.41,1.01,1,2022-05-24,1223,A,53,6.1NRT,302.58,5.97,D
-11.6324,16.93867,321.09,1.3,1.13,2022-05-24,1223,A,74,6.1NRT,304.12,15.06,D
-10.27671,26.14524,318.37,2.1,1.41,2022-05-24,1223,A,72,6.1NRT,298.57,34.75,D
-10.72089,23.28964,312.3,1.29,1.13,2022-05-24,1223,A,53,6.1NRT,300.94,7.93,D
-11.78045,15.77104,312.67,1.56,1.23,2022-05-24,1223,A,53,6.1NRT,300.3,10.73,D
-11.18046,19.91918,320.07,1,1,2022-05-24,1223,A,74,6.1NRT,305.24,11.62,D
-11.6312,16.65065,317.32,1.35,1.15,2022-05-24,1223,A,68,6.1NRT,302.16,11.7,D
-10.74685,22.78627,311.76,1.21,1.09,2022-05-24,1223,A,56,6.1NRT,300.67,7.32,D
-11.07338,20.59848,322.17,1.01,1,2022-05-24,1223,A,76,6.1NRT,304.62,13.94,D
-11.10108,20.40746,326.12,1,1,2022-05-24,1223,A,67,6.1NRT,309.08,14.62,D
-11.17799,19.87247,342.02,1,1,2022-05-24,1223,A,91,6.1NRT,305.43,39.8,D
-11.17929,19.86338,336.52,1,1,2022-05-24,1223,A,88,6.1NRT,304.03,31.35,D
-10.02599,27.17637,318.08,2.55,1.54,2022-05-24,1223,A,72,6.1NRT,302.55,34.86,D
-10.06411,26.95136,322.16,2.45,1.51,2022-05-24,1223,A,77,6.1NRT,300.1,48.04,D
-10.06781,26.92945,321.85,2.44,1.51,2022-05-24,1223,A,71,6.1NRT,300.86,46.17,D
-11.06441,20.59712,350.81,1.01,1,2022-05-24,1223,A,96,6.1NRT,304.31,58.36,D
-11.5756,16.91314,316.67,1.3,1.13,2022-05-24,1223,A,67,6.1NRT,303.19,10.38,D
-10.06916,26.84019,328.64,2.4,1.49,2022-05-24,1223,A,83,6.1NRT,300.22,75.86,D
-10.07284,26.81852,327.25,2.39,1.49,2022-05-24,1223,A,82,6.1NRT,299.88,70.46,D
-10.25889,25.70901,320.26,1.95,1.36,2022-05-24,1223,A,64,6.1NRT,300.43,29.23,D
-11.07791,20.4411,321.66,1,1,2022-05-24,1223,A,69,6.1NRT,305.16,11.92,D
-10.24677,25.70689,339.15,1.95,1.36,2022-05-24,1223,A,90,6.1NRT,300.45,89.1,D
-10.2497,25.68935,339.15,1.94,1.36,2022-05-24,1223,A,90,6.1NRT,303.2,87.07,D
-11.02245,20.75887,317.17,1.01,1.01,2022-05-24,1223,A,52,6.1NRT,304.47,7.29,D
-10.23757,25.68739,333.65,1.94,1.36,2022-05-24,1223,A,86,6.1NRT,301.2,66.05,D
-10.90855,21.4656,322.92,1.05,1.02,2022-05-24,1223,A,76,6.1NRT,306.3,15,D
-10.90997,21.45609,317.61,1.05,1.02,2022-05-24,1223,A,53,6.1NRT,305.48,9.61,D
-10.07332,26.83316,333.28,2.4,1.49,2022-05-24,1223,A,86,6.1NRT,300.59,97.97,D
-10.07683,26.81146,311.28,2.39,1.49,2022-05-24,1223,A,58,6.1NRT,299.66,16.02,D
-10.89988,21.4673,315.54,1.05,1.02,2022-05-24,1223,A,63,6.1NRT,304.28,8.01,D
-10.2424,25.69879,355.15,1.95,1.36,2022-05-24,1223,A,98,6.1NRT,302.12,171.2,D
-10.2452,25.68125,331.3,1.94,1.36,2022-05-24,1223,A,69,6.1NRT,302.9,54.63,D
-11.12668,19.83966,319.09,1,1,2022-05-24,1223,A,72,6.1NRT,304.12,10.26,D
-11.14226,19.73062,315.58,1,1,2022-05-24,1223,A,67,6.1NRT,302.12,7.56,D
-11.43716,17.62832,313.08,1.18,1.08,2022-05-24,1223,A,61,6.1NRT,300.85,8.32,D
-11.43862,17.61768,311.95,1.18,1.08,2022-05-24,1223,A,57,6.1NRT,301.22,7.18,D
-11.6116,16.34585,322.97,1.42,1.18,2022-05-24,1223,A,76,6.1NRT,304.07,23.05,D
-10.03597,26.89386,317.97,2.43,1.5,2022-05-24,1223,A,68,6.1NRT,298.69,33.76,D
-11.11123,19.88369,317.49,1,1,2022-05-24,1223,A,59,6.1NRT,303.23,8.33,D
-10.22094,25.67734,332.33,1.94,1.36,2022-05-24,1223,A,85,6.1NRT,302.22,63.59,D
-10.69816,22.49727,318.22,1.17,1.07,2022-05-24,1223,A,70,6.1NRT,304.73,11.42,D
-11.0247,20.2317,318.16,1,1,2022-05-24,1223,A,60,6.1NRT,303.69,8.04,D
-11.02601,20.22264,317.23,1,1,2022-05-24,1223,A,55,6.1NRT,304.76,6.9,D
-10.0229,26.56404,310.32,2.29,1.46,2022-05-24,1223,A,55,6.1NRT,298.45,14.28,D
-10.2897,24.95533,320.48,1.7,1.28,2022-05-24,1223,A,74,6.1NRT,301.39,25.97,D
-11.42428,17.28194,315.45,1.23,1.1,2022-05-24,1223,A,65,6.1NRT,305.42,9.42,D
-11.46036,17.00978,315.64,1.28,1.12,2022-05-24,1223,A,38,6.1NRT,304.52,7.67,D
-11.5042,16.67619,339.51,1.34,1.15,2022-05-24,1223,A,90,6.1NRT,303.9,51.44,D
-11.50578,16.6641,322.97,1.35,1.15,2022-05-24,1223,A,76,6.1NRT,304.85,17.53,D
-10.71845,22.17225,322.27,1.12,1.06,2022-05-24,1223,A,71,6.1NRT,308.13,9.88,D
-11.07823,19.73038,318.5,1,1,2022-05-24,1223,A,54,6.1NRT,302.56,8.21,D
-11.41884,17.24704,319.95,1.24,1.11,2022-05-24,1223,A,73,6.1NRT,304.1,14.83,D
-11.48123,16.7722,316.82,1.32,1.14,2022-05-24,1223,A,67,6.1NRT,304.44,10.06,D
-9.93089,26.94348,320.04,2.46,1.51,2022-05-24,1223,A,72,6.1NRT,301.51,36.41,D
-10.51457,23.41904,323.48,1.32,1.14,2022-05-24,1223,A,77,6.1NRT,297.27,22.4,D
